solver;algorithm;seed;instance;count;internal_runtm;hyper_time;decomp_time;solve_user_runtm;solve_sys_runtm;solve_mem;width;opt_weight;timeout;0
DynASP;(INVPRIM);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.04;0.05;0.12;0.0;17424;3;0;0;0
DynASP;(INVPRIM);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.04;0.05;0.11;0.01;17424;3;0;0;0
DynASP;(INVPRIM);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.04;0.06;0.11;0.01;17424;3;0;0;0
DynASP;(INVPRIM);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.05;0.05;0.13;0.0;17408;3;0;0;0
DynASP;(INVPRIM);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.04;0.04;0.12;0.0;17424;3;0;0;0
DynASP;(INC);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.02;0.04;0.08;0.01;17360;3;0;0;0
DynASP;(INC);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.01;0.05;0.09;0.0;17360;3;0;0;0
DynASP;(INC);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.02;0.05;0.1;0.01;17344;3;0;0;0
DynASP;(INC);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.01;0.06;0.09;0.01;17360;3;0;0;0
DynASP;(INC);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.01;0.05;0.09;0.0;17360;3;0;0;0
DynASP;(INC);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.02;0.05;0.1;0.0;17360;3;0;0;0
DynASP;(INC);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.03;0.02;0.06;0.11;0.0;17360;3;0;0;0
DynASP;(INC);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.02;0.04;0.08;0.0;17360;3;0;0;0
DynASP;(INC);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.01;0.05;0.09;0.0;17360;3;0;0;0
DynASP;(INC);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.01;0.08;0.12;0.0;17360;3;0;0;0
DynASP;(PRIM);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.02;0.0;15104;3;0;0;0
DynASP;(PRIM);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.03;0.0;15104;3;0;0;0
DynASP;(PRIM);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.04;0.0;15104;3;0;0;0
DynASP;(PRIM);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.00;0.01;0.02;0.0;15104;3;0;0;0
DynASP;(PRIM);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.02;0.01;15104;3;0;0;0
DynASP;(PRIM);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.04;0.0;15104;3;0;0;0
DynASP;(PRIM);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.03;0.0;15088;3;0;0;0
DynASP;(PRIM);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.04;0.0;15104;3;0;0;0
DynASP;(PRIM);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.02;0.01;0.04;0.0;15104;3;0;0;0
DynASP;(PRIM);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.03;0.0;15104;3;0;0;0
DynASP;(INVPRIM);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.00;0.02;0.02;0.0;15152;3;0;0;0
DynASP;(INVPRIM);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.03;0.0;15168;3;0;0;0
DynASP;(INVPRIM);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.00;0.03;0.0;15152;3;0;0;0
DynASP;(INVPRIM);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.02;0.0;15168;3;0;0;0
DynASP;(INVPRIM);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.02;0.0;15168;3;0;0;0
DynASP;(INVPRIM);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.00;0.03;0.0;15168;3;0;0;0
DynASP;(INVPRIM);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.02;0.00;0.03;0.0;15168;3;0;0;0
DynASP;(INVPRIM);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.04;0.0;15152;3;0;0;0
DynASP;(INVPRIM);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.00;0.03;0.0;15168;3;0;0;0
DynASP;(INVPRIM);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.00;0.01;0.02;0.0;15168;3;0;0;0
DynASP;(INC);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.00;0.01;0.03;0.0;15072;3;0;0;0
DynASP;(INC);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.00;0.01;0.02;0.0;15072;3;0;0;0
DynASP;(INC);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.00;0.02;0.02;0.0;15056;3;0;0;0
DynASP;(INC);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.02;0.01;15072;3;0;0;0
DynASP;(INC);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.00;0.03;0.0;15056;3;0;0;0
DynASP;(INC);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.00;0.02;0.04;0.0;15072;3;0;0;0
DynASP;(INC);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.00;0.01;0.03;0.0;15056;3;0;0;0
DynASP;(INC);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.00;0.03;0.0;15072;3;0;0;0
DynASP;(INC);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.0;0.00;0.01;0.02;0.0;15056;3;0;0;0
DynASP;(INC);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;175;0.01;0.00;0.01;0.03;0.0;15072;3;0;0;0
DynASP;(PRIM);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.04;0.05;0.1;0.01;17376;3;0;0;0
DynASP;(PRIM);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.04;0.06;0.13;0.0;17376;3;0;0;0
DynASP;(PRIM);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.04;0.05;0.12;0.0;17376;3;0;0;0
DynASP;(PRIM);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.04;0.05;0.12;0.0;17376;3;0;0;0
DynASP;(PRIM);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.04;0.05;0.12;0.0;17376;3;0;0;0
DynASP;(PRIM);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.06;0.05;0.14;0.0;17360;3;0;0;0
DynASP;(PRIM);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.05;0.05;0.12;0.01;17376;3;0;0;0
DynASP;(PRIM);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.05;0.04;0.12;0.0;17392;3;0;0;0
DynASP;(PRIM);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.04;0.06;0.11;0.01;17360;3;0;0;0
DynASP;(PRIM);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.04;0.07;0.14;0.0;17376;3;0;0;0
DynASP;(INVPRIM);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.04;0.06;0.11;0.0;17440;3;0;0;0
DynASP;(INVPRIM);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.04;0.07;0.14;0.0;17440;3;0;0;0
DynASP;(INVPRIM);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.05;0.05;0.12;0.0;17440;3;0;0;0
DynASP;(INVPRIM);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.05;0.05;0.11;0.01;17440;3;0;0;0
DynASP;(INVPRIM);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.04;0.05;0.12;0.0;17440;3;0;0;0
DynASP;(INVPRIM);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.04;0.05;0.11;0.0;17440;3;0;0;0
DynASP;(INVPRIM);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.04;0.05;0.11;0.0;17440;3;0;0;0
DynASP;(INVPRIM);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.04;0.06;0.11;0.01;17456;3;0;0;0
DynASP;(INVPRIM);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.04;0.05;0.1;0.0;17440;3;0;0;0
DynASP;(INVPRIM);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.04;0.06;0.11;0.0;17440;3;0;0;0
DynASP;(INC);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.03;0.03;0.05;0.12;0.0;17376;3;0;0;0
DynASP;(INC);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.02;0.05;0.1;0.0;17360;3;0;0;0
DynASP;(INC);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.02;0.05;0.09;0.01;17376;3;0;0;0
DynASP;(INC);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.00;0.09;0.13;0.0;17376;3;0;0;0
DynASP;(INC);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.02;0.05;0.12;0.0;17376;3;0;0;0
DynASP;(INC);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.01;0.05;0.09;0.0;17376;3;0;0;0
DynASP;(INC);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.03;0.01;0.06;0.11;0.0;17376;3;0;0;0
DynASP;(INC);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.01;0.05;0.09;0.0;17376;3;0;0;0
DynASP;(INC);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.01;0.02;0.05;0.09;0.01;17376;3;0;0;0
DynASP;(INC);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;1118113;0.02;0.02;0.05;0.1;0.0;17376;3;0;0;0
DynASP;(PRIM);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.02;0.01;15104;3;0;0;0
DynASP;(PRIM);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.03;0.0;15120;3;0;0;0
DynASP;(PRIM);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.04;0.0;15120;3;0;0;0
DynASP;(PRIM);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.00;0.03;0.0;15120;3;0;0;0
DynASP;(PRIM);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.00;0.03;0.0;15120;3;0;0;0
DynASP;(PRIM);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.00;0.03;0.0;15120;3;0;0;0
DynASP;(PRIM);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.04;0.0;15104;3;0;0;0
DynASP;(PRIM);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.03;0.0;15120;3;0;0;0
DynASP;(PRIM);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.04;0.0;15120;3;0;0;0
DynASP;(PRIM);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.03;0.0;15104;3;0;0;0
DynASP;(INVPRIM);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.03;0.0;15184;3;0;0;0
DynASP;(INVPRIM);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.00;0.01;0.03;0.0;15184;3;0;0;0
DynASP;(INVPRIM);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.00;0.01;0.02;0.0;15184;3;0;0;0
DynASP;(INVPRIM);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.00;0.01;0.02;0.0;15184;3;0;0;0
DynASP;(INVPRIM);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.00;0.01;0.03;0.0;15184;3;0;0;0
DynASP;(INVPRIM);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.03;0.01;15184;3;0;0;0
DynASP;(INVPRIM);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.04;0.0;15168;3;0;0;0
DynASP;(INVPRIM);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.01;0.02;0.01;15168;3;0;0;0
DynASP;(INVPRIM);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.00;0.03;0.0;15184;3;0;0;0
DynASP;(INVPRIM);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.00;0.03;0.0;15168;3;0;0;0
DynASP;(INC);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.00;0.03;0.0;15088;3;0;0;0
DynASP;(INC);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.00;0.01;0.03;0.0;15088;3;0;0;0
DynASP;(INC);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.00;0.01;0.04;0.0;15088;3;0;0;0
DynASP;(INC);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.00;0.01;0.03;0.0;15088;3;0;0;0
DynASP;(INC);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.02;0.02;0.01;15072;3;0;0;0
DynASP;(INC);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.00;0.01;0.02;0.0;15088;3;0;0;0
DynASP;(INC);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.01;0.00;0.03;0.0;15088;3;0;0;0
DynASP;(INC);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.03;0.0;15072;3;0;0;0
DynASP;(INC);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.01;0.01;0.01;0.04;0.0;15088;3;0;0;0
DynASP;(INC);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;175;0.0;0.00;0.01;0.02;0.0;15088;3;0;0;0
DynASP;(PRIM);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.04;0.03;0.07;0.01;16256;3;0;0;0
DynASP;(PRIM);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.02;0.03;0.02;0.08;0.0;16240;3;0;0;0
DynASP;(PRIM);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.02;0.03;0.03;0.08;0.0;16256;3;0;0;0
DynASP;(PRIM);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.0;0.02;0.03;0.06;0.0;16256;3;0;0;0
DynASP;(PRIM);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.03;0.02;0.07;0.0;16256;3;0;0;0
DynASP;(PRIM);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.02;0.02;0.02;0.06;0.0;16256;3;0;0;0
DynASP;(PRIM);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.02;0.03;0.07;0.0;16256;3;0;0;0
DynASP;(PRIM);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.0;0.04;0.03;0.08;0.0;16256;3;0;0;0
DynASP;(PRIM);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.02;0.03;0.02;0.08;0.0;16256;3;0;0;0
DynASP;(PRIM);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.03;0.02;0.07;0.0;16240;3;0;0;0
DynASP;(INVPRIM);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.02;0.02;0.04;0.09;0.0;16320;3;0;0;0
DynASP;(INVPRIM);1881060079;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.03;0.02;0.07;0.0;16320;3;0;0;0
DynASP;(INVPRIM);2156980077;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.0;0.02;0.03;0.06;0.0;16320;3;0;0;0
DynASP;(INVPRIM);2460733895;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.02;0.02;0.03;0.09;0.0;16304;3;0;0;0
DynASP;(INVPRIM);2987179023;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.03;0.02;0.07;0.0;16320;3;0;0;0
DynASP;(INVPRIM);3025012838;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.02;0.02;0.06;0.0;16320;3;0;0;0
DynASP;(INVPRIM);3630735793;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.02;0.05;0.09;0.01;16320;3;0;0;0
DynASP;(INVPRIM);4176834253;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.03;0.04;0.09;0.0;16304;3;0;0;0
DynASP;(INVPRIM);554563280;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.02;0.03;0.06;0.0;16320;3;0;0;0
DynASP;(INVPRIM);600817034;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.02;0.03;0.07;0.0;16320;3;0;0;0
DynASP;(INC);0;vertex_cover_better.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;15335;0.01;0.02;0.02;0.04;0.01;16256;3;0;0;0
